Cell ID,AP amplitude (mV),AP threshold (mV),AP width (ms),Adaptation ratio,After hyperpolarization (mV),Avg ISI,F I curve slope,Fast trough V (long square) (millivolts),Fast trough V (ramp) (millivolts),Fast trough V (short square) (millivolts),Input resistance (MΩ),Peak V (long square) (millivolts),Peak V (ramp) (millivolts),Peak V (short square) (millivolts),Rebound APs (number),Resting membrane potential (mV),Sag ratio,Threshold I (long square) (picoamps),Threshold I (ramp) (picoamps),Threshold I (short square) (picoamps),Threshold V (long square) (millivolts),Threshold V (ramp) (millivolts),Threshold V (short square) (millivolts),Trough V (long square) (millivolts),Trough V (ramp) (millivolts),Trough V (short square) (millivolts),Upstroke/downstroke ratio (long square),Upstroke/downstroke ratio (ramp),Upstroke/downstroke ratio (short square)
714379428,54.4464302062988,-37.1205368041992,0.7171428571428,0.082552240554266,5.7946434020996,65.0493333333333,0.145010182122135,-47.0000038146973,-48.15625,-49.7916679382324,261.874884366989,24.7812519073486,35.96875,20.4965286254883,0.0,-70.3729469299316,0.213806718587875,29.9999980926514,33.5,350.0,-43.625,-40.125,-44.0243072509766,-47.0625,-48.3125038146973,-49.9479179382324,3.27993813179499,3.70771147438775,3.13456741830551
714405422,54.75,-29.2421875,0.625,0.127862118815539,8.859375,13.6725,0.096484373903368,-38.78125,-36.7656288146973,-37.9375038146973,308.281123638153,27.5625,42.5625038146973,39.671875,0.0,-66.2869383494059,0.223360627889633,40.0,58.3125,400.0,-32.625,-27.7031269073486,-33.5989570617676,-38.8750038146973,-37.0156288146973,-48.2552070617676,2.95909371775531,3.27431946558314,2.97205495526479
714420127,56.15625,-35.796875,0.5599999999998,0.0,7.07812881469727,5.50000000000006,0.024999998474121,-44.9375038146973,-35.5,-50.2239570617676,137.343779206275,23.7187519073486,1.28125,26.8177108764648,0.0,-62.2359062194824,0.183622270822525,230.0,751.0,400.0,-36.0937538146973,-28.5000019073486,-39.6614570617676,-45.0625,-68.15625,-63.109375,2.61354268867221,1.82402101662226,2.55330400560637
714462113,81.1250038146972,-35.3125,0.68,0.135774188178226,6.06250381469727,105.595555555556,0.161428571428572,-41.3750038146973,-45.5937538146973,-48.0625,208.828076720237,45.8125038146973,45.6875,47.578125,0.0,-62.4309509277344,0.024071360006929,100.0,107.375,249.999984741211,-35.3125,-33.9375038146973,-39.625,-48.40625,-49.375,-61.9687538146973,4.83656346053527,4.75439244546041,4.78016969440137
714485370,75.234375,-38.078125,0.67,0.322033898305096,8.39062881469727,11.2099999999999,0.126508619136461,-46.9375038146972,-43.875,-49.5125007629394,258.125156164169,38.8125038146972,35.3333320617675,36.0750022888183,0.0,-66.1473457336425,0.025890065357089,59.9999961853027,118.416664123535,600.0,-39.5,-34.28125,-42.2625015258789,-47.0000038146972,-48.4479179382324,-65.6187515258789,3.23041357392925,3.41443124956007,2.97870508564624
714493051,44.8958349227905,-33.1875,0.5066666666665,5.30891585657549e-05,16.9895820617675,9.19289719626168,1.7875,-51.3125038146973,0.0,-56.953125,123.281210660934,12.3125009536743,0.0,10.1406259536743,0.0,-70.2525587081909,0.100113674998283,260.0,0.0,610.0,-35.40625,0.0,-37.4765663146973,-51.4062538146973,0.0,-71.0625,1.50471771985436,0.0,1.44564444073989
714517612,82.4687557220459,-27.7812519073486,0.5599999999998,0.104170810692351,11.9687519073486,47.8923076923077,0.145714283970424,-39.7500038146973,-34.375,-40.484375,310.624927282333,54.6875038146973,53.7812538146973,57.375,0.0,-53.2779640197754,0.073848225176334,59.9999961853027,84.125,180.0,-27.7812519073486,-21.4375019073486,-32.09375,-40.34375,-36.0625,-53.5781288146973,3.3961459517794,3.35110000482173,3.22923555235329
714601733,56.9340286254882,-39.40625,0.4199999999999,0.004490471975562,24.8472213745117,16.02,0.726785707927879,-64.6875076293945,-60.0781269073486,-64.8874969482422,184.374883770942,16.8125019073486,19.4375019073486,20.7937507629395,0.0,-74.9120769500732,0.063768461346626,170.0,221.8125,499.999969482422,-38.625,-32.4687538146973,-46.3375015258789,-65.0000076293945,-60.3750038146973,-74.9625091552734,1.45801015711467,1.35787467529188,1.55205311231437
714668641,38.6986598968505,-30.4709815979003,0.46,0.00122079262761783,19.5736618041992,21.1777272727272,0.6625,-50.3125038146972,-52.2812538146972,-59.4062530517578,84.8438218235969,7.8125,9.75000095367431,6.41250019073486,0.0,-74.2862501878004,0.0398097895085811,320.0,326.0625,700.0,-31.34375,-31.4375,-37.9437522888183,-50.65625,-52.5312538146972,-73.9562515258789,1.55273187432925,1.44527233520424,1.60389029011167
714673962,77.6250038146972,-36.03125,0.6399999999999,0.655945514382612,8.43750381469727,321.026666666667,0.190000000708443,-44.4687538146973,-40.203125,-46.046875,307.656347751617,41.5937538146973,38.96875,35.9765625,0.0,-63.4806739807129,0.388835042715073,40.0,85.9375,260.0,-36.03125,-32.4375,-42.1796875,-49.53125,-44.265625,-64.3515625,3.11187553020276,3.3837680835747,2.67329602825974
714701049,48.6406288146972,-16.7968769073486,1.4600000000001,-0.001161303895731,15.5312480926513,81.8709090909091,0.143571421634906,-32.0312538146973,-30.2968769073486,-46.5,124.218896031379,31.1875,34.328125,35.125,0.0,-57.6809699318626,0.106623895466328,200.0,234.1875,700.0,-16.2187519073486,-12.4062509536743,-21.15625,-35.65625,-32.09375,-58.1875,2.38343051355684,2.40194004767353,1.80577688847026
714701212,45.1919631958007,-25.7745532989501,0.544285714285699,0.006717593302749,19.189733505249,16.5524137931035,0.5,-48.5625,0.0,-53.8875007629395,120.15613168478,21.9375,0.0,24.9812507629394,0.0,-72.4273042678833,0.054570186883211,320.0,0.0,999.999938964844,-28.5312519073486,0.0,-37.8624992370605,-48.6875038146973,0.0,-73.3187484741211,1.55174194988506,0.0,1.66800003330087
714717722,63.5937519073486,-36.625,0.8000000000001,0.009810715771753,11.78125,51.6055555555556,0.237857142857143,-48.40625,-51.796875,-54.2578125,112.968705594539,26.9687519073486,21.421875,27.5156264305115,0.0,-81.5069878896077,0.106544837355614,190.0,202.3125,760.0,-36.625,-36.890625,-47.1171875,-50.71875,-54.375,-80.6250038146973,3.8563526053699,3.84029737788322,2.50386875240241
714722191,65.6796875,-49.6796875,0.7599999999999,0.008727173077018,10.6171913146972,66.46,0.175342462179692,-59.9375038146973,-56.4843788146973,-67.1750030517578,94.0624997019767,16.0,18.078125,15.7250003814697,0.0,-78.4155337993915,0.030986843630672,119.999992370605,137.8125,710.0,-50.09375,-46.578125,-45.21875,-65.8125076293945,-62.921875,-79.6937484741211,3.23983306892421,3.19530819292179,2.61757514904685
714722221,53.84375,-28.953125,0.99,-0.004082671420955,25.2656288146972,56.99,0.171428571428572,-53.9375038146973,-55.015625,-59.8499984741211,167.65621304512,22.7812519073486,24.3281269073486,32.5375030517578,0.0,-73.8179812961155,0.038947224617004,140.0,123.687507629395,650.0,-28.4375,-32.65625,-39.4500045776367,-57.9375038146973,-59.9531288146973,-74.3312530517578,2.6403494507148,2.70300223680654,2.86927640867274
714732199,65.5062484741211,-38.193748474121,0.68,0.009720688483874,14.3312530517578,34.3771428571429,0.348571424507608,-52.4375038146973,-53.03125,-53.2500009536743,202.031403779983,27.2500019073486,28.3125019073486,31.5937504768372,0.0,-50.154048538208,0.022124556824565,20.0,8.4375,70.0,-37.65625,-35.4375,-33.671875,-53.84375,-54.9687538146973,-56.5234375,2.65476306348445,2.82836340050215,3.03396275786464
714743771,53.9036445617675,-36.5833320617675,0.3523333333333,0.001272339036401,21.8151054382324,12.5884615384615,0.495,-58.8125038146973,-59.7291717529297,-60.0062484741211,105.46863079071,16.28125,17.375,17.3937511444092,0.0,-70.4921239217122,0.02085023932159,300.0,218.66667175293,700.0,-36.4375,-35.75,-45.2562484741211,-58.9687538146973,-59.8333320617676,-69.0687484741211,1.39315700208678,1.35143975982221,1.47748072716809
714755043,76.2968788146972,-16.578125,0.559999999999999,0.276111685625654,15.9531288146972,9.66999999999996,0.038571428571429,-33.3125038146973,-23.1979160308838,-32.6484375,343.906253576278,61.9062538146973,52.5729179382324,63.203125,0.0,-60.5872203826904,0.15251088142395,100.0,196.125,800.0,-18.21875,7.94728620689966e-08,-16.96875,-33.34375,-23.2604160308838,-61.7187538146973,2.30669329152154,1.64910061186158,2.11369134889049
714755572,58.1718788146972,-36.2968788146972,0.4699999999999,0.11029764187117,8.953125,6.00666666666664,0.009285714285714,-47.0000038146973,0.0,-50.7874984741211,196.718737483024,25.8125019073486,0.0,25.9437503814697,0.0,-68.1985329522027,0.195500135421753,280.0,0.0,600.0,-38.9687538146973,0.0,-40.8687515258789,-47.125,0.0,-69.4375,2.20461131582967,0.0,2.28273630154674
714904858,83.4062538146972,-40.8125038146972,0.7199999999998,0.024272975371283,6.4375,112.7025,0.2,-47.2500038146973,-46.875,-51.4947929382324,172.187492251396,42.59375,36.421875,36.7135429382324,0.0,-74.0434181213379,0.054801426827908,100.0,101.9375,350.0,-40.8125038146973,-38.171875,-46.3072929382324,-52.0312538146973,-47.8125038146973,-74.1666679382324,3.92919345172587,3.75548173239789,3.82935539124836
714932261,62.3750019073486,-35.15625,0.8999999999999,0.124838406822941,8.40625,89.5044444444445,0.241428569797594,-43.5625,-40.859375,-45.3312492370606,299.531131982803,27.2187519073486,21.0781269073486,21.125,0.0,-54.9504161410862,0.035167548805475,20.0,31.375,200.0,-35.15625,-29.921875,-36.6500015258789,-47.0000038146973,-43.765625,-55.6187515258789,3.52228780478985,3.1969072212129,3.47852935051617
714936352,62.875,-29.59375,0.7999999999999,0.0,11.15625,23.46,0.103571423530579,-40.75,-41.71875,-44.6979217529297,217.968747019767,33.28125,29.140625,31.5052108764648,0.0,-65.6303391890092,0.021300904452801,119.999992370605,195.25,640.0,-29.59375,-29.0000019073486,-35.3229179382324,-44.2187538146973,-43.9843788146973,-65.4479141235352,3.83831775487548,3.96798615363507,3.13108669188746
714953409,74.5000057220459,-29.2187519073486,0.62,0.148835741284341,12.1562519073486,141.503333333333,0.211401667391639,-41.3750038146973,-40.0625,-51.3203125,175.15617609024,45.2812538146973,46.625,45.4062538146973,0.0,-75.5204326923077,0.081610307097435,119.999992370605,126.75,420.0,-29.2187519073486,-31.1875,-44.8125,-44.34375,-41.3281288146973,-75.8984375,3.5145164638903,3.27984471510539,3.36414637063641
714976613,69.7500057220459,-38.3125038146972,0.5599999999998,0.0,17.375,27.96,0.018571430579984,-55.6875038146973,-48.2968788146973,-56.015625,212.031364440918,31.4375019073486,16.015625,27.6927089691162,0.0,-62.3392333984375,0.001898609567434,90.0,219.625,350.0,-38.3125038146973,-22.84375,-38.9270820617676,-55.8750038146973,-48.46875,-62.5937538146973,2.18929386694831,1.2286637910124,2.06176311552016
714977195,71.78125,-36.53125,0.5599999999998,0.085061466433447,10.4375,96.894,0.167410730312066,-46.96875,-50.3750038146973,-54.578125,173.906356096267,35.25,35.75,38.390625,0.0,-70.042578125,0.240863382816315,90.0,67.625,380.0,-36.53125,-40.90625,-46.8593788146973,-47.3437538146973,-53.3437538146973,-71.640625,2.9891013091052,3.16773694808761,3.15231856168597
715036882,72.9687576293945,-33.5312538146972,0.58,0.0,18.8125,35.1199999999998,0.056428571428572,-52.3437538146973,0.0,-53.0562515258789,95.6249609589576,39.4375038146973,0.0,40.96875,0.0,-49.7898500230577,0.037591870874167,140.0,0.0,350.0,-33.5312538146973,0.0,-35.8562507629395,-52.6875038146973,0.0,-53.4750061035156,2.08938539546759,0.0,2.13106117751415
715056519,57.2187519073486,-28.4375,0.519999999999999,0.0,23.875,0.0,0.04397501811628,-52.3125,0.0,-52.5729179382324,135.625079274177,28.7812519073486,0.0,31.0520839691162,0.0,-67.7835241953532,0.14533768594265,160.0,0.0,730.0,-28.4375,0.0,-33.9166679382324,-52.5000038146973,0.0,-67.6458358764648,1.67138773663438,0.0,1.71964652450682
715063865,48.625,-29.53125,1.2033333333333,0.00938142107796,8.44270706176757,81.8563636363636,-0.019285717574918,-42.4375,-36.1875,-49.5125007629395,232.968851923942,29.6875019073486,10.1875,29.6000003814697,0.0,-61.6886852264404,0.117584109306335,80.0,78.25,400.0,-35.5625,-27.5,-42.7687492370606,-42.90625,-37.75,-63.0625,3.65708412078245,2.328940202916,3.72836606099784
715072625,53.25,-37.09375,0.360000000000099,0.003528774271195,25.28125,22.7142857142857,0.962500000000001,-62.375,-60.4687538146973,-65.5833358764648,127.031177282333,16.15625,9.12500095367432,18.8645839691162,0.0,-77.1784181594849,0.059488784521818,140.0,193.375,560.0,-37.09375,-33.34375,-48.1770820617676,-62.375,-60.7187538146973,-77.5729141235352,1.27907544890698,1.17297704493491,1.40695139764244
715082693,57.945722579956,-38.2458877563476,0.4078947368421,0.00175556272203953,23.090461730957,12.5381481481481,0.68142871563972,-62.375,0.0,-65.4250030517578,45.781135559082,21.09375,0.0,22.4437511444091,0.0,-73.3475257025824,0.0942238345742225,320.0,0.0,800.0,-41.46875,0.0,-47.6125022888183,-62.4375038146972,0.0,-73.9500030517578,1.46634140558837,0.0,1.49105874574694
715092854,57.1041679382324,-33.1666679382324,0.719999999999899,0.199665604438428,17.7500038146972,36.632,0.322857155344434,-51.3437538146973,-45.9375,-53.9500045776367,147.656247019767,25.4375,12.2187509536743,23.7375011444092,0.0,-68.1351826985677,0.019001420587301,160.0,252.749984741211,700.0,-37.65625,-21.09375,-38.0062484741211,-51.4687538146973,-46.0000038146973,-68.4562530517578,1.86887553825223,0.919146411343869,1.78933177507794
715103050,45.1562538146972,-33.1562538146972,0.4199999999998,0.073326248671622,21.4062461853027,9.41000000000003,1.10857140839245,-54.5625,0.0,-59.2500038146973,112.968787550926,12.0,0.0,10.625,0.0,-73.7061258951823,0.069095209240913,210.0,0.0,630.0,-33.1562538146973,0.0,-38.546875,-54.6562538146973,0.0,-74.0468826293945,1.55262047027316,0.0,1.68288030547587
715106551,58.9375038146972,-31.4687519073486,0.62,0.0,18.0000019073486,0.0,0.02,-49.4687538146973,0.0,-53.2625015258789,148.750156164169,27.4687519073486,0.0,25.4250011444092,0.0,-63.0440250396729,0.025749642401934,130.0,0.0,440.0,-31.4687519073486,0.0,-39.5750007629395,-49.6562538146973,0.0,-63.4000015258789,2.42134859968519,0.0,2.34746670548183
715140522,76.5312557220459,-21.2812519073486,0.62,0.243089124960199,3.71874809265136,33.0866666666666,0.140714285714286,-25.0,-21.90625,-25.03125,262.343853712081,55.2500038146973,58.09375,56.8312492370606,0.0,-53.7591561537523,0.104103684425354,100.0,143.0625,330.0,-21.2812519073486,-10.5781259536743,-27.9249992370605,-29.3750019073486,-25.3281269073486,-53.8687553405762,3.95808916604048,4.46164774270115,3.78644638729268
715148321,50.1171875,-24.75,0.6149999999999,0.006806373025399,19.328125,19.3264,-0.095714285714286,-44.96875,-47.2968788146973,-46.0125015258789,225.312501192092,29.2500019073486,43.71875,31.6125030517578,0.0,-60.4102863735623,0.014845592901111,10.0,12.3125,210.0,-27.15625,-26.96875,-24.4437522888184,-45.2500038146973,-47.46875,-60.4562568664551,2.4686439221118,2.33057111197917,2.37182006785297
715156169,57.09375,-32.53125,0.86,0.048939933248513,12.78125,25.29,0.017298577373496,-45.3125,0.0,-51.59375,310.62513589859,24.5625,0.0,27.765625,0.0,-56.1492528048429,0.023926895111799,20.0,0.0,150.0,-32.53125,0.0,-40.046875,-45.5625038146973,0.0,-56.84375,3.3670979834269,0.0,3.59993847784279
715158850,60.8958320617675,-36.7395820617675,0.4,0.004212420213128,22.2395858764648,12.0768421052632,0.749285714285715,-59.65625,-57.4270820617676,-64.0374984741211,91.7187482118606,25.2187519073486,13.6875,29.0250034332275,0.0,-73.812371995714,0.056895405054093,360.0,371.75,800.0,-39.5625,-30.4895858764648,-46.2875022888184,-59.8125,-57.5312538146973,-73.8000030517578,1.54146689941785,1.16648295487278,1.53171260979894
715159651,70.0937538146972,-34.3125,0.8000000000001,0.097867874437501,15.0625,36.1942857142857,0.096563980093178,-49.375,-47.328125,-51.4625022888184,214.999988675117,35.7812538146973,28.375,37.625,0.0,-69.5399101257324,0.065886273980141,59.9999961853027,123.4375,400.0,-34.3125,-28.4531288146973,-39.40625,-49.7187538146973,-47.609375,-69.8375015258789,3.3889230726826,2.43643465030421,3.37576582155187
715161134,46.8437519073486,-26.84375,0.7999999999999,0.043250336342218,6.0,34.146,0.31250003576279,-32.84375,-38.9687538146973,-41.5703125,239.531248807907,20.0000019073486,16.78125,18.484375,0.0,-55.7946381568909,0.065555237233639,40.0,26.5,270.0,-26.84375,-30.0000019073486,-30.7890625,-40.5625038146973,-45.3125,-55.953125,3.85265671230251,3.78187245451383,3.5992969538319
715163712,64.7147426605224,-39.0184288024902,0.3589743589743,0.001969603124255,20.6706733703613,9.45538461538462,0.819021739130434,-61.4375038146973,-56.3229204813639,-62.4687576293945,100.312538444995,27.5000019073486,13.3645830154419,25.1437492370605,0.0,-66.1270614624023,0.018721578642726,300.0,306.166656494141,600.0,-41.0,-31.625,-45.0250015258789,-61.5312538146973,-56.3645871480306,-66.625,1.35516727750996,1.07559950600679,1.39737689391323
715163795,84.03125,-37.546875,0.6599999999998,0.042589927210812,10.1875,51.3515789473684,0.394194307976641,-48.03125,-48.9375,-51.3645858764649,239.062413573265,47.53125,40.2031288146973,44.3541692097982,0.0,-72.5523487437855,0.130462691187859,59.9999961853027,59.25,249.999984741211,-39.65625,-36.59375,-45.6614646911621,-49.21875,-49.9375038146973,-73.4843826293945,3.80981779530199,3.47539265862724,3.61943450410432
716008621,81.2031326293945,-63.8281326293945,1.0000000000001,0.25452707289139,2.96874237060546,123.55,0.024285713479957,-66.90625,-73.546875,-70.6375045776367,277.499884366989,19.4375019073486,7.78125047683716,18.7625007629395,0.0,-74.5135320027669,-0.00040831102524,20.0,12.1875,150.0,-64.2812576293945,-68.640625,-62.6062507629395,-67.59375,-73.921875,-75.6000061035156,4.09130742010146,3.65594839673328,3.83160252412852
716233643,68.9687538146972,-34.71875,0.4199999999998,0.005514071494517,20.1875038146972,26.4491891891892,0.700592417061612,-54.9062538146973,-54.4375038146973,-56.0437530517578,114.062614738941,34.2500038146973,33.015625,38.5312538146973,0.0,-65.862092590332,0.066921502351761,70.0,109.9375,390.0,-34.71875,-30.2343769073486,-42.2000007629395,-55.1875,-54.65625,-65.8312515258789,1.63577474625842,1.50364395173965,1.72847118342268
716280227,61.9687538146972,-41.4375038146972,0.48,-0.012885154061622,27.4999961853027,17.8499999999999,0.786611357361357,-68.9375,0.0,-72.3125,223.125025629997,20.53125,0.0,21.6145839691162,0.0,-77.9936780062589,0.121951766312122,110.0,0.0,430.0,-41.4375038146973,0.0,-49.2395820617676,-69.1250076293945,0.0,-78.8541692097982,1.57506881664862,0.0,1.67476038355071
716298521,62.1250019073486,-38.84375,1.3359999999999,0.109247814261126,5.35000228881835,84.2490909090909,0.122857142857142,-43.2500038146972,-47.458334604899,-48.3250015258789,239.374995231628,22.2812519073486,24.8020839691162,27.3375015258789,0.0,-63.4495777553982,0.172762736678123,100.0,80.7083358764648,499.999969482421,-43.1250038146972,-39.8125,-39.6500022888183,-45.3437538146972,-53.6979217529296,-63.4937522888183,4.62870313635225,6.24894310678678,3.81543303274653
